time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
2026-01-17 23:40:00,0.9666666666666667,97.0,0.6000000000000001,0.0,1027.9333333333334,1023.0333333333333,0.0,13.766666666666666,107.0,0.0,0.0
2026-01-17 23:45:00,0.975,97.25,0.6500000000000001,0.0,1027.9250000000002,1023.025,0.0,13.75,106.0,0.0,0.0
2026-01-17 23:50:00,0.9833333333333334,97.5,0.7000000000000002,0.0,1027.9166666666667,1023.0166666666667,0.0,13.733333333333333,105.0,0.0,0.0
2026-01-17 23:55:00,0.9916666666666667,97.75,0.7500000000000002,0.0,1027.9083333333333,1023.0083333333333,0.0,13.716666666666667,104.0,0.0,0.0
2026-01-18 00:00:00,1.0,98.0,0.8,0.0,1027.9,1023.0,0.0,13.7,103.0,0.0,0.0
2026-01-18 00:05:00,0.9833333333333334,98.08333333333333,0.7833333333333333,0.0,1027.9,1023.0,0.0,13.7,103.08333333333333,0.0,0.0
2026-01-18 00:10:00,0.9666666666666667,98.16666666666667,0.7666666666666667,0.0,1027.9,1023.0,0.0,13.7,103.16666666666667,0.0,0.0
2026-01-18 00:15:00,0.95,98.25,0.75,0.0,1027.9,1023.0,0.0,13.7,103.25,0.0,0.0
2026-01-18 00:20:00,0.9333333333333333,98.33333333333333,0.7333333333333334,0.0,1027.9,1023.0,0.0,13.7,103.33333333333333,0.0,0.0
2026-01-18 00:25:00,0.9166666666666667,98.41666666666667,0.7166666666666667,0.0,1027.9,1023.0,0.0,13.7,103.41666666666667,0.0,0.0
2026-01-18 00:30:00,0.9,98.5,0.7,0.0,1027.9,1023.0,0.0,13.7,103.5,0.0,0.0
2026-01-18 00:35:00,0.8833333333333333,98.58333333333333,0.6833333333333333,0.0,1027.9,1023.0,0.0,13.7,103.58333333333333,0.0,0.0
2026-01-18 00:40:00,0.8666666666666667,98.66666666666667,0.6666666666666666,0.0,1027.9,1023.0,0.0,13.7,103.66666666666667,0.0,0.0
2026-01-18 00:45:00,0.8500000000000001,98.75,0.65,0.0,1027.9,1023.0,0.0,13.7,103.75,0.0,0.0
2026-01-18 00:50:00,0.8333333333333334,98.83333333333333,0.6333333333333333,0.0,1027.9,1023.0,0.0,13.7,103.83333333333333,0.0,0.0
2026-01-18 00:55:00,0.8166666666666667,98.91666666666667,0.6166666666666667,0.0,1027.9,1023.0,0.0,13.7,103.91666666666667,0.0,0.0
2026-01-18 01:00:00,0.8,99.0,0.6,0.0,1027.9,1023.0,0.0,13.7,104.0,0.0,0.0
2026-01-18 01:05:00,0.775,98.91666666666667,0.5666666666666667,0.0,1027.9166666666667,1023.0166666666667,0.0,13.7,103.91666666666667,0.0,0.0
2026-01-18 01:10:00,0.75,98.83333333333333,0.5333333333333333,0.0,1027.9333333333334,1023.0333333333333,0.0,13.7,103.83333333333333,0.0,0.0
2026-01-18 01:15:00,0.7250000000000001,98.75,0.5,0.0,1027.95,1023.05,0.0,13.7,103.75,0.0,0.0
2026-01-18 01:20:00,0.7000000000000001,98.66666666666667,0.4666666666666667,0.0,1027.9666666666667,1023.0666666666667,0.0,13.7,103.66666666666667,0.0,0.0
2026-01-18 01:25:00,0.675,98.58333333333333,0.43333333333333335,0.0,1027.9833333333333,1023.0833333333334,0.0,13.7,103.58333333333333,0.0,0.0
2026-01-18 01:30:00,0.65,98.5,0.39999999999999997,0.0,1028.0,1023.1,0.0,13.7,103.5,0.0,0.0
2026-01-18 01:35:00,0.625,98.41666666666667,0.36666666666666664,0.0,1028.0166666666667,1023.1166666666667,0.0,13.7,103.41666666666667,0.0,0.0
2026-01-18 01:40:00,0.6,98.33333333333333,0.3333333333333333,0.0,1028.0333333333333,1023.1333333333333,0.0,13.7,103.33333333333333,0.0,0.0
2026-01-18 01:45:00,0.575,98.25,0.3,0.0,1028.05,1023.1500000000001,0.0,13.7,103.25,0.0,0.0
2026-01-18 01:50:00,0.55,98.16666666666667,0.26666666666666666,0.0,1028.0666666666666,1023.1666666666667,0.0,13.7,103.16666666666667,0.0,0.0
2026-01-18 01:55:00,0.5249999999999999,98.08333333333333,0.23333333333333334,0.0,1028.0833333333333,1023.1833333333334,0.0,13.7,103.08333333333333,0.0,0.0
2026-01-18 02:00:00,0.5,98.0,0.2,0.0,1028.1,1023.2,0.0,13.7,103.0,0.0,0.0
2026-01-18 02:05:00,0.475,97.91666666666667,0.17500000000000002,0.0,1028.1,1023.2,0.0,13.75,103.16666666666667,0.0,0.0
