jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
03-16,6.108333333333333,74.88888888888889,1.6277777777777778,0.0125,1021.1458333333334,1016.4069444444444,0.06875,13.176388888888889,195.98611111111111,73.31944444444444,73.5
03-17,5.858333333333333,80.84722222222223,2.536111111111111,0.016666666666666666,1026.4625,1021.6972222222222,0.058472222222222224,10.369444444444445,185.58333333333334,63.111111111111114,63.25694444444444
03-18,6.548611111111111,76.08333333333333,2.240277777777778,0.041666666666666664,1029.5319444444444,1024.763888888889,0.0748611111111111,10.63888888888889,219.15277777777777,91.36111111111111,91.61250000000001
03-19,5.020833333333333,75.79166666666667,0.8444444444444446,0.025,1030.5972222222222,1025.802777777778,0.06444444444444444,14.1375,90.95833333333333,81.09722222222223,81.99583333333334
03-20,4.301388888888889,61.916666666666664,-2.816666666666667,0.001388888888888889,1030.4152777777776,1025.6097222222222,0.0748611111111111,14.600000000000001,144.98611111111111,71.16666666666667,72.35138888888889
03-21,4.663888888888889,62.916666666666664,-2.386111111111111,0.029166666666666667,1027.275,1022.4902777777778,0.07972222222222222,17.74722222222222,158.38888888888889,81.52777777777777,79.85416666666667
03-22,3.8125,60.34722222222222,-3.693055555555555,0.0,1030.3791666666666,1025.5652777777777,0.08861111111111111,11.79861111111111,166.38888888888889,133.01388888888889,133.6236111111111
03-23,4.231944444444444,66.88888888888889,-1.8694444444444445,0.0,1031.4013888888887,1026.5805555555555,0.07472222222222222,9.863888888888889,147.01388888888889,109.34722222222223,109.07638888888889
03-24,4.226388888888889,66.36111111111111,-2.048611111111111,0.0,1030.0416666666667,1025.2319444444445,0.08027777777777778,8.965277777777779,127.08333333333333,119.86111111111111,119.03611111111111
03-25,6.002777777777777,65.51388888888889,-0.49027777777777776,0.0,1027.2847222222222,1022.5222222222224,0.09388888888888888,10.395833333333334,199.98611111111111,139.65277777777777,141.1125
