jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
04-27,10.42361111111111,55.611111111111114,0.9930555555555556,0.0,1015.8819444444445,1011.2458333333333,0.14777777777777779,9.398611111111112,173.79166666666666,179.31944444444446,182.29444444444445
04-28,12.113888888888889,54.958333333333336,2.745833333333333,0.001388888888888889,1013.6875,1009.0875000000001,0.15847222222222224,10.991666666666667,172.40277777777777,161.72222222222223,164.33472222222224
04-29,11.747222222222222,69.05555555555556,5.675000000000001,0.05972222222222222,1011.6750000000001,1007.0722222222222,0.10972222222222222,8.73611111111111,177.73611111111111,99.29166666666667,96.60694444444444
04-30,11.8,66.29166666666667,5.151388888888889,0.018055555555555557,1012.7861111111112,1008.1930555555555,0.10694444444444445,10.981944444444444,195.95833333333334,62.05555555555556,61.9375
05-01,11.190277777777778,65.66666666666667,4.598611111111111,0.058333333333333334,1012.5444444444444,1007.9305555555555,0.11541666666666667,10.586111111111112,126.18055555555556,89.22222222222223,89.53472222222223
05-02,10.540277777777778,73.69444444444444,5.527777777777778,0.22916666666666666,1012.0416666666666,1007.4263888888888,0.10236111111111111,10.927777777777777,220.01388888888889,92.22222222222223,94.32777777777778
05-03,10.068055555555555,69.27777777777777,4.134722222222222,0.027777777777777776,1016.376388888889,1011.7333333333333,0.11499999999999999,14.087499999999999,256.7916666666667,115.54166666666667,114.75
05-04,10.956944444444444,70.66666666666667,5.445833333333334,0.0875,1012.4458333333334,1007.8347222222224,0.09791666666666667,12.844444444444443,224.70833333333334,56.458333333333336,55.53472222222222
05-05,10.159722222222221,64.77777777777777,3.386111111111111,0.23750000000000002,1012.6722222222221,1008.0472222222221,0.13597222222222224,17.65277777777778,283.5,154.25,153.76805555555555
05-06,10.709722222222222,61.94444444444444,3.1708333333333334,0.005555555555555556,1017.1166666666666,1012.4791666666666,0.14069444444444446,13.379166666666666,264.30555555555554,169.875,171.75833333333333
05-07,10.765277777777778,70.34722222222223,5.070833333333334,0.1,1017.7861111111112,1013.1416666666667,0.11680555555555555,11.904166666666667,262.9583333333333,104.90277777777777,102.84444444444445
05-08,12.323611111111111,60.47222222222222,3.8055555555555554,0.002777777777777778,1020.2263888888889,1015.6013888888889,0.16541666666666666,10.804166666666667,233.80555555555554,189.72222222222223,190.85555555555555
05-09,15.580555555555556,53.68055555555556,5.5875,0.0,1017.6999999999999,1013.1305555555555,0.19958333333333333,11.093055555555557,112.72222222222223,223.95833333333334,224.55
05-10,18.77638888888889,53.93055555555556,8.509722222222223,0.0041666666666666675,1010.8680555555555,1006.3805555555555,0.2,12.131944444444445,173.08333333333334,161.51388888888889,166.40833333333333
05-11,16.165277777777778,68.58333333333333,9.666666666666666,0.20277777777777778,1007.6152777777778,1003.1041666666666,0.14583333333333334,15.091666666666665,215.95833333333334,97.40277777777777,95.93472222222222
05-12,12.519444444444444,65.625,5.641666666666667,0.11805555555555555,1012.0680555555555,1007.4875000000001,0.12458333333333334,15.956944444444446,279.05555555555554,95.18055555555556,99.09861111111111
05-13,12.004166666666666,69.98611111111111,5.993055555555555,0.1513888888888889,1011.436111111111,1006.8388888888888,0.10500000000000001,13.872222222222222,263.6111111111111,66.73611111111111,70.07777777777778
05-14,11.863888888888889,67.97222222222223,5.388888888888889,0.051388888888888894,1013.6194444444445,1009.0124999999999,0.12430555555555554,15.141666666666667,251.52777777777777,94.26388888888889,95.94722222222222
